"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3XG7bMVcMWLIn2k9jLAaAt","King Of The Road","spotify:artist:1RP2UpEaRzkF0Id3JigqD8","Roger Miller","spotify:album:0B4wezbhEPFRVb4feiNBeM","Golden Hits","spotify:artist:1RP2UpEaRzkF0Id3JigqD8","Roger Miller","1965-01-01","https://i.scdn.co/image/ab67616d0000b2736a437a9c79f45e8baba285a0","1","1","147306","https://p.scdn.co/mp3-preview/a056500684c17bd1403cc4f4f5ed7a2bc2d2e4e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USPR36407083","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:0rHiGIRASJq8snJGFJMpnI","Kiss and Say Goodbye","spotify:artist:1DpIDwg8FGD50N9Tfunfsf","The Manhattans","spotify:album:3FlfDtvO4nTwdfJQRzLgyv","The Manhattans (Expanded Version)","spotify:artist:1DpIDwg8FGD50N9Tfunfsf","The Manhattans","1976","https://i.scdn.co/image/ab67616d0000b2734e424e935b41822a034f80aa","1","10","266733","https://p.scdn.co/mp3-preview/7af7e6a70a8742e01921a40e790dfc375c02a47f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USSM17500583","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:6SY21pzHeeChXJxgaGHuED","Kiss Me - Top Ten Edit","spotify:artist:0lJlKQvuM2Sd9DPPyUXcHg","Sixpence None The Richer","spotify:album:07Epfm3RCTpyWJwmoB0alf","Top Ten","spotify:artist:0lJlKQvuM2Sd9DPPyUXcHg","Sixpence None The Richer","2008","https://i.scdn.co/image/ab67616d0000b273008acf99023a029b435c7c9c","1","1","208666","https://p.scdn.co/mp3-preview/85335645c8f8d0042f7041bcd1ffd394e5dd3ef2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","USWR61000324","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:7cDzJyC95jtGO9zAeZsWOg","Kiss on My List","spotify:artist:77tT1kLj6mCWtFNqiOmP9H","Daryl Hall & John Oates","spotify:album:4LniALl9S6YedTFdiZWOMS","Voices","spotify:artist:77tT1kLj6mCWtFNqiOmP9H","Daryl Hall & John Oates","1980","https://i.scdn.co/image/ab67616d0000b273fe1a9aa59e3c6189a09ae37a","1","5","264986","https://p.scdn.co/mp3-preview/6c0b4229fe4a922b413a464f003172c6a6da4d6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USRC10301820","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:3FGcQkWQlkeB82RdZwlw8V","Kiss You All Over","spotify:artist:2enKa9Yqr6PZy3xGlxQEu7","Exile","spotify:album:7orQwVEEjByRj9hT98frwo","Greatest Hits","spotify:artist:2enKa9Yqr6PZy3xGlxQEu7","Exile","1986-09-23","https://i.scdn.co/image/ab67616d0000b273c7669e4c9435b61d1da0aa64","1","10","214400","https://p.scdn.co/mp3-preview/06ae4d869a80c1b18cd80193bbd82f4709e1507c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USSM19915889","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:081prZUECLXcWgmg98FxDS","Knock On Wood","spotify:artist:7GPNaPWw3STF8NYp39pd8G","Amii Stewart","spotify:album:7knNWrNpy0By8sLlgxnfki","Knock On Wood","spotify:artist:7GPNaPWw3STF8NYp39pd8G","Amii Stewart","2011-01-17","https://i.scdn.co/image/ab67616d0000b273be340405e0f627bb2e72c9c8","1","7","250520","https://p.scdn.co/mp3-preview/74112d2b7c9e7e355dbbf5e30d075d84cc767213?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","GBVUT1050995","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:4Z0K8WzmzsPpX0Po6qMfEh","Knock Three Times","spotify:artist:5z348neb55aaKyQhVgqEvS","The Dawn","spotify:album:3ZOLIQrSyuIcrek9YB7zys","Knock Three Times","spotify:artist:5z348neb55aaKyQhVgqEvS","The Dawn","2010-03-29","https://i.scdn.co/image/ab67616d0000b27342cb40e61a66376fbfccb3f5","1","1","180666","https://p.scdn.co/mp3-preview/69b12741ccdeece7c99460cfd17eae38a0809b83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GBQRF1001030","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:0JmGVy7IzUM27My3UuEOOZ","Knock You Down","spotify:artist:63wjoROpeh5f11Qm93UiJ1, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:21E3waRsmPlU7jZsS13rcj","Keri Hilson, Kanye West, Ne-Yo","spotify:album:4ujRfwvBeflZJ7tzzA0XBJ","In A Perfect World...","spotify:artist:63wjoROpeh5f11Qm93UiJ1","Keri Hilson","2009-01-01","https://i.scdn.co/image/ab67616d0000b273fee6d75ac789524b5a382308","1","5","326186","https://p.scdn.co/mp3-preview/cdbcd5ebe10939fc67ccce7b484d6e299bca843c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USUM70955396","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:4i5ISKsGkeYqCbgyseVXGU","Kryptonite","spotify:artist:2RTUTCvo6onsAnheUk3aL9","3 Doors Down","spotify:album:2drHOqyJSkIzS3zFUWMjMF","The Better Life (20th Anniversary / Deluxe)","spotify:artist:2RTUTCvo6onsAnheUk3aL9","3 Doors Down","2021-03-26","https://i.scdn.co/image/ab67616d0000b27343169b026d0a4b83dc87b2ef","1","1","234760","https://p.scdn.co/mp3-preview/b8cfb4fa91f20b6bdd33c5b7a8bfb329c5fbf1de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USUM70975045","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:40NRm1ZLvZpUSCUXAGGZ8J","Kung Fu Fighting","spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8","Carl Douglas","spotify:album:7wA3s9ug9RoJXi9qGQbSjX","The Soul of the Kung Fu Fighter","spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8","Carl Douglas","2001","https://i.scdn.co/image/ab67616d0000b273b78b5936580d5c5e5e01320f","1","1","197693","https://p.scdn.co/mp3-preview/848cebd257f3a29eaf89494d31f823520af090b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","GBAJE7400014","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:5K3Q1gue9nWLLwh6bYQFoB","Kyrie","spotify:artist:7Bah8E0kCETqEpAHI6CPzQ","Mr. Mister","spotify:album:682sQ449vmcJXS2AGIMrsl","Welcome To The Real World","spotify:artist:7Bah8E0kCETqEpAHI6CPzQ","Mr. Mister","1985-11-27","https://i.scdn.co/image/ab67616d0000b273cfccabf39d00d34235d5bcd6","1","7","265840","https://p.scdn.co/mp3-preview/1af37e62bb9dc41f9651001c85e96e9e5e574032?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USRC19900944","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:0uMMLry3hzWGn3q3loqMkm","La Bamba","spotify:artist:6OWapcJm9xd55ci9CYbAuT","Los Lobos","spotify:album:0FPwLfwQWd91kV5rZTzMlZ","La Bamba / Charlena","spotify:artist:6OWapcJm9xd55ci9CYbAuT","Los Lobos","1987-06-20","https://i.scdn.co/image/ab67616d0000b273c208d60c83e8611195875e13","1","1","174186","https://p.scdn.co/mp3-preview/7d99bed1d9ec6051f7ca9391e4cb79e1b66342b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USRH10802794","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:58CUIzSxNpQUFvTCd8tntH","La-La Means I Love You","spotify:artist:6YPRXu1dazGYcSZv4HJEH4","The Delfonics","spotify:album:2Xj7OXGWSM6JbjJjYUusLR","La La Means I Love You","spotify:artist:6YPRXu1dazGYcSZv4HJEH4","The Delfonics","1968","https://i.scdn.co/image/ab67616d0000b273afd192f82c3e9904b13714aa","1","7","200906","https://p.scdn.co/mp3-preview/7018530bbccb838b7a8cd5119c3b2d3b201dbef2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USAR19700277","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:4yEP4qYYsfIXzbtVizJfvO","Lady - Remastered 2006","spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4","Kenny Rogers","spotify:album:36ZZ7eVLta8VGFboia3dco","Love Songs","spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4","Kenny Rogers","2021-02-12","https://i.scdn.co/image/ab67616d0000b273716963d6f7b530ba1e9a6414","1","2","232680","https://p.scdn.co/mp3-preview/49634c35bf6fde5deae6f7460f26ac1dcf95be8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USCN10500371","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:17VWTx7LD7liGlpnlGhUbn","Lady Marmalade","spotify:artist:3DznKagEU8yMQZR9z33Da5","LaBelle","spotify:album:5Zx4eUC5dTg6aufiSLQ6uo","Nightbirds","spotify:artist:3DznKagEU8yMQZR9z33Da5","LaBelle","1974-09-13","https://i.scdn.co/image/ab67616d0000b27331ae071f3db459be2501ea13","1","1","237120","https://p.scdn.co/mp3-preview/e70a3fdf2bad82b48630fcd6e750c4454d52f0a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USSM17400284","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:3oHNJECGN3bBoGXejlw2b1","Last Friday Night (T.G.I.F.)","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","spotify:album:06SY6Ke6mXzZHhURLVU57R","Teenage Dream","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2010-08-24","https://i.scdn.co/image/ab67616d0000b273f619042d5f6b2149a4f5e0ca","1","2","230733","https://p.scdn.co/mp3-preview/64b1311ad48492b02df0ed2c27372368de2d9f73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USCA21001264","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:0QnONzv3TvHAWk294h6DaQ","Last Kiss","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","spotify:album:11BDZR6NRHwPiPy1WQr4Jf","Last Kiss","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","1999","https://i.scdn.co/image/ab67616d0000b273d7db5abcbc899f3994c66fc6","1","1","195466","https://p.scdn.co/mp3-preview/083e2353ef0b32995c84626204cca20ae0f704e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USSM19805513","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:3dgyDSKfzaNBtlZuUxc8IW","Last Train to Clarksville","spotify:artist:320EPCSEezHt1rtbfwH6Ck","The Monkees","spotify:album:338yWfNJWW2SXxVfIdczUD","The Best of The Monkees","spotify:artist:320EPCSEezHt1rtbfwH6Ck","The Monkees","2003","https://i.scdn.co/image/ab67616d0000b2730b74e9fcbe76d8245535a207","1","2","166173","https://p.scdn.co/mp3-preview/cfad60272f9dc745fc986fe3146ad4d7a9997daf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USRH10281275","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:5hIljtQ1fRvDRc1aHdhwWK","Lately","spotify:artist:1eNkUXHPaXyuyC8NAgzykK","Jodeci","spotify:album:0CQcwTXgmXtXpMcORejZSM","Uptown MTV Unplugged","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","1993-01-01","https://i.scdn.co/image/ab67616d0000b27391f6298b9ff9eccfa1f7026b","1","4","373626","https://p.scdn.co/mp3-preview/9817f1f34a84d44c11279a0df100cd465f36662f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USMC19340916","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:2ozTcQyZQmm9tSmc4VZfwU","Laughter In The Rain","spotify:artist:5N6GwJzOcOY5kv8p0NjhYL","Neil Sedaka","spotify:album:4MQXUCdpFPqi1jsM4N8aSR","The Definitive Collection","spotify:artist:5N6GwJzOcOY5kv8p0NjhYL","Neil Sedaka","2007-04-24","https://i.scdn.co/image/ab67616d0000b2732aeac9062e6df333ffece887","1","10","170066","https://p.scdn.co/mp3-preview/35fd544f8df7194e1e1cab56046da09204c1031e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USRZR0796810","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:6io0LJIP9ntX35hTfaxwQG","Lay Down Sally","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","spotify:album:5MAL7e4EnKXW1hFg6NbFqP","Slowhand 35th Anniversary (Super Deluxe)","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","1977-11-01","https://i.scdn.co/image/ab67616d0000b2736f093a6ae88a5ca8ed53b9f7","1","3","236093","https://p.scdn.co/mp3-preview/b7e49d86465c0ef8858e1131b2a4d4294e446187?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","NLF057790026","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:7Kszjzps0xbQXyo1pO4KfE","Le Freak - 2018 Remaster","spotify:artist:0Xf8oDAJYd2D0k3NLI19OV","CHIC","spotify:album:4a1EmaXGBiQ61Y4m6SNcYi","C'est Chic (2018 Remaster)","spotify:artist:0Xf8oDAJYd2D0k3NLI19OV","CHIC","1978-08-11","https://i.scdn.co/image/ab67616d0000b273e37d5190acaf635f06cfcc4b","1","2","331360","https://p.scdn.co/mp3-preview/866259f80fdc5ad407ea3fb300aa74bde9635e62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USRH11803129","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:2Ozc0me9PV5vlt8cokwdvI","Lean Back","spotify:artist:2BvzbqWWwLN11XGBYgDZzx, spotify:artist:3ScY9CQxNLQei8Umvpx5g6, spotify:artist:39mHYiNmLR7p8PXNG8Wll6","Terror Squad, Fat Joe, Remy Ma","spotify:album:0NTYMm0B7adXejff1phD3F","True Story","spotify:artist:2BvzbqWWwLN11XGBYgDZzx","Terror Squad","2004-01-01","https://i.scdn.co/image/ab67616d0000b2732e49046fecfba5be6bc7b92a","1","4","247426","https://p.scdn.co/mp3-preview/c38f51cd7b106d97a88f8a834e229c41fc295f45?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USUR10400288","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:51UkgDgIz5S5ibjxf5WOoC","Lean On - Dillon Francis & Jauz Remix","spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:540vIaP2JwjQb9dm3aArA4, spotify:artist:0bdfiayQAKewqEvaU6rXCv, spotify:artist:5R3Hr2cnCCjt220Jmt2xLf, spotify:artist:177S7i2cePTADAjo5UpZQc","Major Lazer, DJ Snake, MØ, Dillon Francis, Jauz","spotify:album:7dGgwByFn57Fg9FVng8aZh","Lean On (Remixes)","spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:540vIaP2JwjQb9dm3aArA4, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX","Major Lazer, DJ Snake, Diplo","2015-07-10","https://i.scdn.co/image/ab67616d0000b27352c8bd585e9980fda6fb4d94","1","4","278400","https://p.scdn.co/mp3-preview/1d9653ae2f289b2e890d8c2832cc2dddfa567ed3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","QMUY41500070","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:5zCJvrT3C7cIfHsR5iG95l","Lean on Me","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","spotify:album:0XmgSYx9bj4sqpcXVgKs2C","Lean on Me: The Best of Bill Withers","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","1994-08-09","https://i.scdn.co/image/ab67616d0000b273f8560af696925c50080dcc35","1","3","257532","https://p.scdn.co/mp3-preview/f95261885a96b4fd0194488c8252b789f611c6b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USSM17200084","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:5kWcIgj5CszKQBB0Lg7sGY","Let Her Go","spotify:artist:0gadJ2b9A4SKsB1RFkBb66","Passenger","spotify:album:4betqQELpLxNJ6pshbCGfu","All the Little Lights (Deluxe Version)","spotify:artist:0gadJ2b9A4SKsB1RFkBb66","Passenger","2013-08-26","https://i.scdn.co/image/ab67616d0000b27383b56b03fd0052c604a32eba","1","2","252733","https://p.scdn.co/mp3-preview/603436aecbacc822f0244488a512c00971f783f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","GBMQN1100004","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:7iN1s7xHE4ifF5povM6A48","Let It Be - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:0jTGHV5xqHPvEcwL8f6YU5","Let It Be (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1970-05-08","https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1","1","6","243026","https://p.scdn.co/mp3-preview/31f65b6a613010f22316c7be335b62226cf2f263?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","GBAYE0601713","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:6t4YfQwwCZS5NIVJelVa9y","Cuando Me Ves","spotify:artist:6cC67GpmPCjQjOYLpmOGhN, spotify:artist:5Y3MV9DZ0d87NnVm56qSY1","Dani Ribba, Tiago PZK","spotify:album:1AyO4888bABY4XyNBUvwNV","Cuando Me Ves","spotify:artist:6cC67GpmPCjQjOYLpmOGhN, spotify:artist:5Y3MV9DZ0d87NnVm56qSY1","Dani Ribba, Tiago PZK","2021-11-30","https://i.scdn.co/image/ab67616d0000b273efa69c52c9e825da0f38f558","1","1","199879","https://p.scdn.co/mp3-preview/f0ed978324a878da2fda8d16c533642234c8b331?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USSD12100802","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:39l1UORIhuHvUWfxG53tRZ","Let's Get It On","spotify:artist:3koiLjNrgRTNbOwViDipeA","Marvin Gaye","spotify:album:3rDn7vWteVTxTbuLQXb6eC","Let's Get It On (Deluxe Edition)","spotify:artist:3koiLjNrgRTNbOwViDipeA","Marvin Gaye","1973-08-28","https://i.scdn.co/image/ab67616d0000b27321ac9e410c539b7508bcd3cb","1","1","290933","https://p.scdn.co/mp3-preview/88af23bc0eed9aa44bf2cebf69aca542fef2a1e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USMO17300037","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:1y8TSlMsECCLQEQiw0WkSc","Let's Hear It for the Boy","spotify:artist:5jNGQ7VOU87x5402JjhTtd","Deniece Williams","spotify:album:0pvhletDH7CphbKErUtPCF","80s 100 Hits","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2010-02-26","https://i.scdn.co/image/ab67616d0000b273db56ceff816b668b7b6f04ff","1","32","260933","https://p.scdn.co/mp3-preview/318bbff3b794feab703458d58805582c4f1def5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USSM18400508","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:63xdwScd1Ai1GigAwQxE8y","Let's Stay Together","spotify:artist:3dkbV4qihUeMsqN4vBGg93","Al Green","spotify:album:58eMx3QrTkiRmGGbSz2XL0","Let's Stay Together","spotify:artist:3dkbV4qihUeMsqN4vBGg93","Al Green","1972","https://i.scdn.co/image/ab67616d0000b273a1fc113a6858d0824d9aaf38","1","1","199396","https://p.scdn.co/mp3-preview/027817c11eaff28a45d96046a1c5da43d8a1e155?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","US2HK0913701","spotify:user:1139977116","2023-03-17T09:17:01Z"
"spotify:track:7jIFGkTBIK1UwWaEXMW2Nh","Life Is A Highway","spotify:artist:5Jj4mqGYiplyowPLKkJLHt","Tom Cochrane","spotify:album:1Jn0dHH6ztd0CD7lstrIR8","Mad Mad World (Deluxe)","spotify:artist:5Jj4mqGYiplyowPLKkJLHt","Tom Cochrane","1991-09-19","https://i.scdn.co/image/ab67616d0000b273e0e79290082e9cee5ebdbaca","1","1","266080","https://p.scdn.co/mp3-preview/a9fc59eaa5f81d63a451e950570cca583f021443?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","CAUM71600209","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:5uvosCdMlFdTXhoazkTI5R","Light My Fire","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:1jWmEhn3ggaL6isoyLfwBn","The Doors","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1967-01-04","https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1","1","6","429760","https://p.scdn.co/mp3-preview/93ada68507ef1a45fd47f8575cbecc657afd8fff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USEE19900203","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:2OQhFe5jjTnMWaaDRZxz31","Lightnin' Strikes","spotify:artist:5bLcI9Jo6RyrrHzG9veVyn","Lou Christie","spotify:album:0MipwoxU4Q2jAlIYcN23Dq","Lightnin’ Strikes: The Very Best Of The MGM Recordings","spotify:artist:5bLcI9Jo6RyrrHzG9veVyn","Lou Christie","2018-07-20","https://i.scdn.co/image/ab67616d0000b273c77398fbb260ca1691bcd00b","1","1","181493","https://p.scdn.co/mp3-preview/d83dcdffaddeed5792b7c113a5310463edbcd474?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USF096525320","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:0QLAMe96GOffFlJCA0eGtr","Lights - Single Version","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","spotify:album:5dhNA7fRpSulnOpHdGZpaf","Summer Hits 2010","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2021-09-01","https://i.scdn.co/image/ab67616d0000b273d5a0509dd7697e62ae9c81db","1","18","212706","https://p.scdn.co/mp3-preview/8b1701e60f4479436080680f191b35e14f1669b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","GBUM71028043","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:1ZPlNanZsJSPK5h9YZZFbZ","Like a Virgin","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW","Madonna","spotify:album:2IU9ftOgyRL2caQGWK1jjX","Like a Virgin","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW","Madonna","1984-11-12","https://i.scdn.co/image/ab67616d0000b2736b18e58a06aac7763abe319a","1","3","218626","https://p.scdn.co/mp3-preview/432313c4732bd242c04b5eafee08bdc93f616251?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USWB10002748","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:6gj08XDlv9Duc2fPOxUmVD","Lips Are Movin","spotify:artist:6JL8zeS1NmiOftqZTRgdTz","Meghan Trainor","spotify:album:5W98Ab4VvQEuFEE4TIe5fE","Title (Deluxe)","spotify:artist:6JL8zeS1NmiOftqZTRgdTz","Meghan Trainor","2015-01-09","https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc","1","11","182666","https://p.scdn.co/mp3-preview/d9fd08d3077c20dcab1157a2bc44e8a31255c292?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USSM11408349","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:5JvsxPAHsGxwNq4xto2HtM","Listen To Your Heart","spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY","Roxette","spotify:album:4rQV5S9FhajZdyzFfcyYw9","Look Sharp! (Extended Version)","spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY","Roxette","1988-10-21","https://i.scdn.co/image/ab67616d0000b2737d32e463de3d8d8b39dcac2c","1","13","328093","https://p.scdn.co/mp3-preview/10d1d15b1420a82980737b659281c986d4799ad0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","SEAME8878130","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:5NUj500yez51aC8ib9y7V8","Little Children","spotify:artist:7m2WaGqLDhPRdhdw5MOxjX","Billy J. Kramer & The Dakotas","spotify:album:2Cni8tHMuMTXwAhO0DjtbW","At Abbey Road: 1963 - 1966","spotify:artist:7m2WaGqLDhPRdhdw5MOxjX","Billy J. Kramer & The Dakotas","2020-01-01","https://i.scdn.co/image/ab67616d0000b27326ea2568ba72650edc9f0055","1","9","168373","https://p.scdn.co/mp3-preview/70977566dc9d6dcffb793a19d1a8635c34d8d7c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBACC1948709","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:5e4abCmonAxyHihHzDZMjN","Little Jeannie","spotify:artist:3PhoLpVuITZKcymswpck5b, spotify:artist:5ryMnBgv5MpH5JxDvmL8Mq, spotify:artist:774mHr909NkDVeyyXQBQfZ, spotify:artist:0Vn6ZTBDPQfAZe8iTq1b4b","Elton John, Gary Osborne, James Galway, Tom Kochan","spotify:album:4VE2HYmD4Bq5ZmmkXo6GBp","Wind of Change","spotify:artist:774mHr909NkDVeyyXQBQfZ","James Galway","1994","https://i.scdn.co/image/ab67616d0000b273452386581ab5e009ab202233","1","10","202906","https://p.scdn.co/mp3-preview/38dc2c79f0a4fcee85daa3f8747d361f05324333?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USBC19400889","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:0Ph6L4l8dYUuXFmb71Ajnd","Livin' la Vida Loca","spotify:artist:7slfeZO9LsJbWgpkIoXBUJ","Ricky Martin","spotify:album:1k1Cr3nlJDa8pvwZUJ5xfj","Ricky Martin","spotify:artist:7slfeZO9LsJbWgpkIoXBUJ","Ricky Martin","1999","https://i.scdn.co/image/ab67616d0000b273e7e9b85cc1f021ec12130d80","1","1","243160","https://p.scdn.co/mp3-preview/efdd213308e7efa3d4e2f883cda1b2a059ab32a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","NLB639920005","spotify:user:1139977116","2023-03-17T09:20:31Z"
"spotify:track:61u3kwCoVSdYc8DH7JQZlN","Foxy, Foxy","spotify:artist:3HVdAiMNjYrQIKlOGxoGh5","Rob Zombie","spotify:album:3zO9FORG6azJrddJu0XyKY","Educated Horses","spotify:artist:3HVdAiMNjYrQIKlOGxoGh5","Rob Zombie","2006-01-01","https://i.scdn.co/image/ab67616d0000b273074c08a8594732f5bc6436df","1","3","208946","https://p.scdn.co/mp3-preview/257ec98c0b5fd57e045b1501577dd90f97480777?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USUM70600526","spotify:user:1139977116","2023-03-17T09:20:31Z"
