playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
1uebWA75dLHSkk7XavGMaB,My Love,6l9fOwFZ2pZzGUAVnPM76l,https://p.scdn.co/mp3-preview/795ef7d5710f8c751284b14e121214e28f0e8435?cid=961d9cfe0e7c426da68d7932c2693fc9,1982,"['disco', 'soft rock']",0.267,0.16,-13.155,0.0362,0.689,0.0,0.086,0.122,62.308,8,1,244973,54.0
1uebWA75dLHSkk7XavGMaB,Stuck On You,6HPLeKiNm92RbykX2BDTUB,https://p.scdn.co/mp3-preview/6a8352acec2842228f796514cc1f588a848d0434?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-01-01,"['disco', 'soft rock']",0.509,0.317,-16.063,0.0305,0.621,5.28e-05,0.0878,0.247,131.783,5,1,192067,72.0
1uebWA75dLHSkk7XavGMaB,You Are,2SQkCUj5rYrFCRKnaTbYYr,https://p.scdn.co/mp3-preview/34851ca90d60a3b734fd36ba169df566ef80727f?cid=961d9cfe0e7c426da68d7932c2693fc9,1982,"['disco', 'soft rock']",0.777,0.456,-12.736,0.033,0.196,3.23e-05,0.0473,0.727,111.981,1,1,300880,56.0
1uebWA75dLHSkk7XavGMaB,Dancing On The Ceiling,0snPJPxkk0MbTc0xeUvAPt,https://p.scdn.co/mp3-preview/c48366f931efb095562e7a23f267319f989c0bcd?cid=961d9cfe0e7c426da68d7932c2693fc9,1986,"['disco', 'soft rock']",0.698,0.774,-8.642,0.048,0.12,2.26e-06,0.394,0.731,133.197,0,1,270720,70.0
1uebWA75dLHSkk7XavGMaB,Truly,7CbwvmMVW3vnzfbI0YcKTG,https://p.scdn.co/mp3-preview/8df262898a447d88d612033acd448a8be804539b?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-09-22,"['disco', 'soft rock']",0.338,0.305,-10.284,0.036,0.546,0.0,0.0848,0.176,137.534,1,1,200907,0.0
1uebWA75dLHSkk7XavGMaB,Running With The Night,64gd0sYZyawZebzZAO6eqS,https://p.scdn.co/mp3-preview/356557b0c02d5abe6b2dfbce5af2395de7f5fac7?cid=961d9cfe0e7c426da68d7932c2693fc9,1992-01-01,"['disco', 'soft rock']",0.764,0.63,-9.167,0.0361,0.0727,1.82e-05,0.4,0.735,120.219,9,0,249133,50.0
1uebWA75dLHSkk7XavGMaB,I Do,73hWVSGedoiqpQbf2APrgx,https://p.scdn.co/mp3-preview/8e4bc4c87ed34249c3a8768a9e104f0298700eb0?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-09-26,"['ectofolk', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.69,0.797,-6.128,0.0329,0.371,4.63e-05,0.26,0.649,110.181,10,1,220720,0.0
1uebWA75dLHSkk7XavGMaB,Pontoon,3SO0h35YY0szbbJkqbyYrI,https://p.scdn.co/mp3-preview/29db06fa554a627f6131d73278acee7bb58cefc8?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-01-01,"['contemporary country', 'country', 'country dawn', 'country road']",0.721,0.819,-5.715,0.0269,0.413,0.0,0.196,0.867,96.02,9,1,212320,45.0
1uebWA75dLHSkk7XavGMaB,Girl Crush,11qh54D0PKkBwelpDxxiEU,https://p.scdn.co/mp3-preview/3b142f10ad3dc38e6e5888f3e3c6ba0da347d57d?cid=961d9cfe0e7c426da68d7932c2693fc9,2014-10-21,"['contemporary country', 'country', 'country dawn', 'country road']",0.5,0.225,-10.22,0.0302,0.842,0.0,0.112,0.355,173.788,0,1,193320,70.0
1uebWA75dLHSkk7XavGMaB,Lonesome Loser - Remastered 2022,0EOTFIX60ua9qt8pel84tA,https://p.scdn.co/mp3-preview/a3488b2266c2146074ce07baf7372e93ccc013b2?cid=961d9cfe0e7c426da68d7932c2693fc9,1979-07-01,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0.453,0.59,-7.77,0.0248,0.0613,0.0,0.29,0.434,109.919,0,1,241374,61.0
1uebWA75dLHSkk7XavGMaB,Cool Change - Remastered 2010,06grAhV7xfKoZ5XxEsBmW5,https://p.scdn.co/mp3-preview/3e9a4138b3c3c8dc69b2ea811f6a790532556300?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-09-26,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0.375,0.383,-10.941,0.0277,0.268,1.28e-06,0.0877,0.143,130.26,9,1,316219,0.0
1uebWA75dLHSkk7XavGMaB,Reminiscing - Remastered 2010,7i3xpu7SFWvzhGa9AZyySR,https://p.scdn.co/mp3-preview/3d98390b33f85ed06fc678485ff587de4ea6e43e?cid=961d9cfe0e7c426da68d7932c2693fc9,1978,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0.35,0.443,-11.01,0.0369,0.762,0.00192,0.0994,0.345,189.125,7,1,257869,68.0
1uebWA75dLHSkk7XavGMaB,The Other Guy - Remastered 2022,7vbizu9RqAH0BSBKvA2e9s,https://p.scdn.co/mp3-preview/f77af9ab6b0fda3c521a768025244ab2a4ac281f?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-10-14,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0.799,0.578,-8.142,0.042,0.267,0.0,0.0703,0.854,108.914,5,1,170322,51.0
1uebWA75dLHSkk7XavGMaB,Take It Easy On Me - Remastered 2022,5l7E3KLriUC0UlVE9fiGus,https://p.scdn.co/mp3-preview/29808dcae221302ba15907aa0e77500e30339d85?cid=961d9cfe0e7c426da68d7932c2693fc9,1981-08-01,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0.415,0.595,-8.87,0.0328,0.0146,2.31e-06,0.271,0.27,121.635,9,1,228328,51.0
1uebWA75dLHSkk7XavGMaB,Lady - Remastered 2022,23TrwDkYnBPea6i6FPd6Wd,https://p.scdn.co/mp3-preview/f8e6cbcc82506dcd664f8cfca300e3866cf019ac?cid=961d9cfe0e7c426da68d7932c2693fc9,1978,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0.439,0.416,-9.295,0.0318,0.42,2.47e-06,0.088,0.357,120.885,9,1,289981,59.0
1uebWA75dLHSkk7XavGMaB,Your Mama Don't Dance,6rxUq1D3nrvJnipbtb1oMG,https://p.scdn.co/mp3-preview/e5ebf81952195d4fa6d510ad426bbcaf1a9a9372?cid=961d9cfe0e7c426da68d7932c2693fc9,1971,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'soft rock']",0.545,0.816,-7.37,0.0343,0.0471,1.18e-05,0.163,0.962,146.211,0,1,167277,57.0
1uebWA75dLHSkk7XavGMaB,Heaven,1XcUn5PE9d42zWamWgRG2x,https://p.scdn.co/mp3-preview/64e2e4f1fa5c45bcc52f8a9db8414e89d54bb63e?cid=961d9cfe0e7c426da68d7932c2693fc9,2004-11-16,[unknown],0.653,0.816,-6.373,0.0638,0.376,1.61e-06,0.0754,0.802,91.894,11,1,226960,62.0
1uebWA75dLHSkk7XavGMaB,Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,https://p.scdn.co/mp3-preview/c98bff86083944b2b50af1b5dfb04279d5342cde?cid=961d9cfe0e7c426da68d7932c2693fc9,1999-07-19,['latin pop'],0.622,0.807,-6.752,0.408,0.103,0.0,0.306,0.892,174.06,5,0,220293,78.0
1uebWA75dLHSkk7XavGMaB,Two Faces Have I,1cpguRdD11njLNH2ZeWygE,https://p.scdn.co/mp3-preview/0d10724d6f4ac278072cd8fdbd3b33319e02c9ea?cid=961d9cfe0e7c426da68d7932c2693fc9,1963-01-01,"['bubblegum pop', 'classic garage rock', 'doo-wop', 'merseybeat']",0.649,0.584,-8.086,0.0349,0.72,9.42e-06,0.0996,0.963,139.266,5,1,165067,35.0
1uebWA75dLHSkk7XavGMaB,Lightnin' Strikes,2OQhFe5jjTnMWaaDRZxz31,https://p.scdn.co/mp3-preview/d83dcdffaddeed5792b7c113a5310463edbcd474?cid=961d9cfe0e7c426da68d7932c2693fc9,2018-07-20,"['bubblegum pop', 'classic garage rock', 'doo-wop', 'merseybeat']",0.619,0.654,-8.46,0.0652,0.611,0.0,0.144,0.688,134.293,3,1,181493,44.0
1uebWA75dLHSkk7XavGMaB,I'm Gonna Make You Mine (Original Mix),3GdaFVNCEGGR0SxCzdyIJj,https://p.scdn.co/mp3-preview/1da2099836071099a2fb4c64982008fcaba9152d?cid=961d9cfe0e7c426da68d7932c2693fc9,2019-03-28,"['bubblegum pop', 'classic garage rock', 'doo-wop', 'merseybeat']",0.658,0.698,-8.515,0.0413,0.557,0.0,0.484,0.972,127.886,4,1,156578,30.0
1uebWA75dLHSkk7XavGMaB,Just Between You and Me,1fMvhGvNGrumP5MKKDf61e,https://p.scdn.co/mp3-preview/6f02cc5ca0523e647dfe53f295818ea3db8e51eb?cid=961d9cfe0e7c426da68d7932c2693fc9,1989,"['album rock', 'mellow gold', 'soft rock']",0.773,0.617,-10.52,0.027,0.23,3.65e-05,0.0623,0.905,121.552,0,1,296133,45.0
1uebWA75dLHSkk7XavGMaB,You'll Never Find Another Love Like Mine,6OylYIXrIH2E3hgg7Dqz5M,https://p.scdn.co/mp3-preview/21f5682d94e6b10574d141a96b16ccf8b8785085?cid=961d9cfe0e7c426da68d7932c2693fc9,1976,"['classic soul', 'disco', 'motown', 'philly soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",0.691,0.718,-8.457,0.0317,0.148,4.81e-05,0.108,0.934,110.623,2,1,266200,66.0
1uebWA75dLHSkk7XavGMaB,So Alive,7pfP8Z9M9KRUtzTLcnjem5,https://p.scdn.co/mp3-preview/2892b61556fc39cc4eff98e6e979e3851068aa87?cid=961d9cfe0e7c426da68d7932c2693fc9,1989-09-04,"['gothic rock', 'new romantic', 'new wave', 'post-punk', 'uk post-punk']",0.698,0.567,-13.968,0.0296,0.00548,0.234,0.147,0.919,118.826,10,1,257827,56.0
1uebWA75dLHSkk7XavGMaB,Daydream,3c06k9x6MHHdPQi3ix68yF,https://p.scdn.co/mp3-preview/95fcdc653dfec5b1121b7d6f6112919008fcf39a?cid=961d9cfe0e7c426da68d7932c2693fc9,1966-03,"['bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock-and-roll', 'soft rock']",0.822,0.332,-11.369,0.0506,0.834,0.0,0.11,0.834,110.802,1,1,139093,64.0
1uebWA75dLHSkk7XavGMaB,Did You Ever Have to Make up Your Mind?,06YcuDoEZvMcxgzvtzJTz4,https://p.scdn.co/mp3-preview/af78c2a042551b7d151e335432b281a0329cfe8e?cid=961d9cfe0e7c426da68d7932c2693fc9,1965-11,"['bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock-and-roll', 'soft rock']",0.789,0.5,-9.064,0.0342,0.761,0.0,0.181,0.945,120.214,7,1,119373,45.0
1uebWA75dLHSkk7XavGMaB,Money Maker,2JpUkUR0OsOlUUfm6iS8ic,https://p.scdn.co/mp3-preview/13ba02909ba2953587932492659f8f67d930471d?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-01-01,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.551,0.598,-6.79,0.27,0.15,0.0,0.299,0.612,78.756,1,1,230613,62.0
1uebWA75dLHSkk7XavGMaB,Runaway Love,35e5wp5OsQ1Ozxg0tIxgSv,https://p.scdn.co/mp3-preview/fd5bf91e9eb79abf5b7a639ed2ca6213bc21220f?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-09-23,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.429,0.722,-6.969,0.287,0.348,0.0,0.228,0.796,99.186,1,1,280707,2.0
1uebWA75dLHSkk7XavGMaB,How Low,2UVIo3KlKyXgqBOQl3P5yC,https://p.scdn.co/mp3-preview/0bd0aa23443b69b03c8c0d7d637b79a353877921?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-10-06,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.785,0.498,-6.977,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,1,1,201587,0.0
1uebWA75dLHSkk7XavGMaB,Splash Waterfalls,2T8hXV9LUZMDBKR5RALGEa,https://p.scdn.co/mp3-preview/92a543c0ad44399c5b60c641504a0f4b978099d2?cid=961d9cfe0e7c426da68d7932c2693fc9,2003-01-01,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.734,0.846,-6.102,0.409,0.101,0.0,0.233,0.702,145.894,11,1,290760,53.0
1uebWA75dLHSkk7XavGMaB,My Chick Bad,3bMNprrp2JDKZsGbiXpsJl,https://p.scdn.co/mp3-preview/b17920acddec5a518fd9d62f215d69c584da566f?cid=961d9cfe0e7c426da68d7932c2693fc9,2010-01-01,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.624,0.723,-6.782,0.378,0.172,0.0,0.483,0.757,84.789,1,1,216933,68.0
1uebWA75dLHSkk7XavGMaB,Move Bitch,1Q9b6CeMcDuO0uq5OJCrqu,https://p.scdn.co/mp3-preview/f6a92a30fa46516049284618123c3be7969f4408?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-01-01,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.777,0.764,-5.681,0.141,0.243,0.0,0.103,0.174,177.868,1,1,270867,63.0
1uebWA75dLHSkk7XavGMaB,Stand Up,2CtCwQhY0ZLvr8L2l8Bo6e,https://p.scdn.co/mp3-preview/87e952800b33c0b222c5ac85eb9a4408ad507c78?cid=961d9cfe0e7c426da68d7932c2693fc9,2003-01-01,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.751,0.84,-4.855,0.349,0.367,0.0,0.0916,0.801,99.057,6,1,213760,62.0
1uebWA75dLHSkk7XavGMaB,Pimpin' All Over The World,6VixoRqnikN4QqegoKUSbH,https://p.scdn.co/mp3-preview/9d214fb10831f22d58ecf684a2d4469cc2413dfb?cid=961d9cfe0e7c426da68d7932c2693fc9,2004-01-01,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.495,0.883,-4.087,0.299,0.287,0.0,0.138,0.782,92.136,11,1,329627,56.0
1uebWA75dLHSkk7XavGMaB,Crash My Party,4VJhvchxJdWJviYCyH3OnK,https://p.scdn.co/mp3-preview/e85be282d158233540d918b55b353093ccdb9fdc?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-09-21,"['contemporary country', 'country', 'country road', 'modern country rock']",0.526,0.816,-4.009,0.0421,0.0285,0.0,0.22,0.413,144.032,7,1,234760,0.0
1uebWA75dLHSkk7XavGMaB,Drunk On You,3kv6omImmKEfOVJWjstusF,https://p.scdn.co/mp3-preview/0c9bc7204f68369c3673d2a08e01e25475b6329e?cid=961d9cfe0e7c426da68d7932c2693fc9,2011-01-01,"['contemporary country', 'country', 'country road', 'modern country rock']",0.558,0.872,-4.401,0.0449,0.178,0.0,0.173,0.472,143.971,9,1,213547,68.0
1uebWA75dLHSkk7XavGMaB,Play It Again,03fT3OHB9KyMtGMt2zwqCT,https://p.scdn.co/mp3-preview/3a7906ce652a860a507ee6a71b1c07a118c72999?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-01-01,"['contemporary country', 'country', 'country road', 'modern country rock']",0.506,0.886,-3.225,0.0655,0.0916,0.0,0.0734,0.595,143.935,11,1,226867,77.0
1uebWA75dLHSkk7XavGMaB,"Never Leave You (Uh Oooh, Uh Oooh)",1AjQE5MtP5jHQMyDepbvLI,https://p.scdn.co/mp3-preview/758a86740249a6317dcbf94cf96b383ac0069c2f?cid=961d9cfe0e7c426da68d7932c2693fc9,2003-01-01,['hip pop'],0.811,0.657,-6.197,0.362,0.0391,0.712,0.0798,0.777,199.958,6,1,184907,64.0
1uebWA75dLHSkk7XavGMaB,I Got 5 On It,4IYKjN1DrYzxKXt0umJqsG,https://p.scdn.co/mp3-preview/063a25900aefa2fbfc82aa064798747220793d83?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-07-04,"['g funk', 'oakland hip hop', 'west coast rap']",0.6,0.706,-7.899,0.361,0.209,0.0,0.125,0.58,173.926,10,0,253533,76.0
1uebWA75dLHSkk7XavGMaB,Superstar (feat. Matthew Santos),7dltD9eEX7X1zk8JJ9BS0e,https://p.scdn.co/mp3-preview/e49ad71d2cbd369765f88131c93996291e985607?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-01-01,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",0.572,0.822,-6.015,0.361,0.207,0.0,0.359,0.472,94.812,11,0,289000,69.0
1uebWA75dLHSkk7XavGMaB,The Show Goes On,4NTWZqvfQTlOMitlVn6tew,https://p.scdn.co/mp3-preview/82ecf0570b5ba506be317be1cb78cf7717348abd?cid=961d9cfe0e7c426da68d7932c2693fc9,2011-03-04,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",0.591,0.889,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,7,1,239613,72.0
1uebWA75dLHSkk7XavGMaB,The Best Things In Life Are Free,1l6K4pbkJnkz0bAsDclPzp,https://p.scdn.co/mp3-preview/9a17055f8384c0324cb87cb9cfa227cd3999fc34?cid=961d9cfe0e7c426da68d7932c2693fc9,1992-06-23,"['quiet storm', 'soul']",0.704,0.848,-8.504,0.0502,0.0462,0.000112,0.157,0.677,120.385,7,1,276067,42.0
1uebWA75dLHSkk7XavGMaB,Endless Love (with Mariah Carey),7IljDTNkQEyy77CcaRbiAj,https://p.scdn.co/mp3-preview/710fbc380dcf6a86b3e6149eb133d0acc89081da?cid=961d9cfe0e7c426da68d7932c2693fc9,1994-09-20,"['quiet storm', 'soul']",0.231,0.477,-7.748,0.029,0.747,2.61e-06,0.122,0.235,95.969,10,1,259667,65.0
1uebWA75dLHSkk7XavGMaB,Here and Now,042pmCix7CPth3l3X28jl1,https://p.scdn.co/mp3-preview/58719d34541f8e1f56dcc2ace1dde275681c8023?cid=961d9cfe0e7c426da68d7932c2693fc9,1989,"['quiet storm', 'soul']",0.571,0.285,-14.453,0.027,0.528,0.0,0.0853,0.244,74.967,7,1,323000,56.0
1uebWA75dLHSkk7XavGMaB,Rose Garden,5YwgJ6lpZ3SiAQwBEpjqey,https://p.scdn.co/mp3-preview/8d1349b598412d7c61acc21619efcbd741cbe483?cid=961d9cfe0e7c426da68d7932c2693fc9,1971,"['classic country pop', 'nashville sound']",0.589,0.501,-11.665,0.031,0.168,0.0,0.0741,0.969,131.064,0,1,175867,64.0
1uebWA75dLHSkk7XavGMaB,What's Your Name,0uZs7p6cbEUNwGMdfNj9Kk,https://p.scdn.co/mp3-preview/f172e0b0ca56519f59f8479aef723e85801f5d38?cid=961d9cfe0e7c426da68d7932c2693fc9,1977-10-17,"['album rock', 'classic rock', 'hard rock', 'rock', 'southern rock']",0.646,0.574,-9.352,0.0285,0.602,4.19e-05,0.135,0.933,135.175,7,1,213267,62.0
1uebWA75dLHSkk7XavGMaB,Have You Seen Her,2lvk6CUSHz4j8huQ25gH54,https://p.scdn.co/mp3-preview/c26b5cc08388ea6405064add228606772db05b66?cid=961d9cfe0e7c426da68d7932c2693fc9,1990-02-20,"['hip hop', 'hip house', 'miami bass']",0.775,0.378,-14.892,0.102,0.207,5.3e-06,0.107,0.86,144.16,6,0,282800,48.0
1uebWA75dLHSkk7XavGMaB,U Can't Touch This,1B75hgRqe7A4fwee3g3Wmu,https://p.scdn.co/mp3-preview/a95e93f6b7c1a54556508e3ebb9e15930133c710?cid=961d9cfe0e7c426da68d7932c2693fc9,1990-02-20,"['hip hop', 'hip house', 'miami bass']",0.867,0.517,-13.222,0.0875,0.00456,0.000339,0.0864,0.866,133.148,11,0,257360,75.0
1uebWA75dLHSkk7XavGMaB,Same Love (feat. Mary Lambert),01uqI4H13Gsd8Lyl1EYd8H,https://p.scdn.co/mp3-preview/8166f1843adfb5d5309e163a98aaa14d553f4f6b?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-10-09,"['pop rap', 'seattle hip hop']",0.688,0.473,-9.059,0.167,0.716,4.46e-05,0.104,0.299,84.958,8,1,318525,63.0
1uebWA75dLHSkk7XavGMaB,I Try,5TAf4lnZCZTLlZHNZMLFLi,https://p.scdn.co/mp3-preview/48c1c7bdf2f8bb250d80fc123752dee589154b51?cid=961d9cfe0e7c426da68d7932c2693fc9,1999-07-03,['neo soul'],0.593,0.642,-7.284,0.0299,0.313,0.000582,0.0804,0.736,76.403,2,1,239440,74.0
1uebWA75dLHSkk7XavGMaB,Open Your Heart,3kme5Qos8h04yrKxsgur79,https://p.scdn.co/mp3-preview/2e96f73da113f5894b64cef7a8406247d312bb89?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-09-18,"['dance pop', 'pop']",0.656,0.899,-5.039,0.0565,0.0261,0.0,0.0936,0.865,113.239,5,1,229280,57.0
1uebWA75dLHSkk7XavGMaB,Papa Don't Preach,6A8OnjnpShshNpcqWtZRjr,https://p.scdn.co/mp3-preview/08bce83462de05af42bdb3972299fe900a9b312c?cid=961d9cfe0e7c426da68d7932c2693fc9,1986-06-30,"['dance pop', 'pop']",0.833,0.934,-3.243,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,5,0,268533,66.0
1uebWA75dLHSkk7XavGMaB,Causing a Commotion,3sX3c6QUPSAiKf77RZRf5B,https://p.scdn.co/mp3-preview/fd7db5ceea4e564425f2f0cde212a9db77b969b4?cid=961d9cfe0e7c426da68d7932c2693fc9,1987-07-21,"['dance pop', 'pop']",0.771,0.749,-10.628,0.0401,0.216,0.00184,0.135,0.854,119.875,5,0,261667,47.0
1uebWA75dLHSkk7XavGMaB,Lucky Star,2hWI9GNr3kBrxZ7Mphho4Q,https://p.scdn.co/mp3-preview/e1407d92ef9e44e593f1cdb121340126364cf249?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-07-27,"['dance pop', 'pop']",0.793,0.627,-10.599,0.0431,0.266,7.1e-05,0.145,0.963,117.203,4,0,333773,58.0
1uebWA75dLHSkk7XavGMaB,Frozen,6lknMmJZALXxx7emwwZWLX,https://p.scdn.co/mp3-preview/2fed8716e09159d45d1c5115fa3db38e2f1ce0db?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-12-03,"['dance pop', 'pop']",0.706,0.633,-9.584,0.0419,0.267,0.0192,0.175,0.375,110.005,1,1,120157,71.0
1uebWA75dLHSkk7XavGMaB,Express Yourself,6ioBgySxoeQKALvAeLEmId,https://p.scdn.co/mp3-preview/4a6fc6129cecd10132e4074b98e640aadadd9422?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-09-18,"['dance pop', 'pop']",0.667,0.93,-4.585,0.0608,0.0108,0.0,0.176,0.893,115.57,7,1,239093,56.0
1uebWA75dLHSkk7XavGMaB,Deeper and Deeper,6KU8g98m1tcrUXRNjPQeOI,https://p.scdn.co/mp3-preview/1c1a6f383726579aa917ce6e20b09fd72af9cada?cid=961d9cfe0e7c426da68d7932c2693fc9,1992-10-20,"['dance pop', 'pop']",0.659,0.818,-7.09,0.0265,0.00601,0.299,0.336,0.39,119.943,7,0,333467,47.0
1uebWA75dLHSkk7XavGMaB,Borderline,4SuabhTNPBTBFjfOjhvRNQ,https://p.scdn.co/mp3-preview/da6fb3960894f37426638e8b97c95b753a47f5ce?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-07-27,"['dance pop', 'pop']",0.787,0.526,-12.692,0.0424,0.0259,0.000833,0.0469,0.612,118.979,9,1,417040,55.0
1uebWA75dLHSkk7XavGMaB,Secret,15FcP9qwmIKqaD5NhfhNpu,https://p.scdn.co/mp3-preview/444697ae83ba4fdd422d6f2daa50f30bd7b8364f?cid=961d9cfe0e7c426da68d7932c2693fc9,1994-10-25,"['dance pop', 'pop']",0.813,0.655,-7.884,0.0262,0.101,6.65e-05,0.146,0.46,99.982,1,1,304933,55.0
1uebWA75dLHSkk7XavGMaB,Material Girl,22sLuJYcvZOSoLLRYev1s5,https://p.scdn.co/mp3-preview/e603c1b78ec2fb02062ff0d1f48475f33c45fe8a?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-09-18,"['dance pop', 'pop']",0.742,0.883,-3.419,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,0,1,240280,77.0
1uebWA75dLHSkk7XavGMaB,4 Minutes (feat. Justin Timberlake & Timbaland),1oHClQEgDmmbcEx12Kc5nZ,https://p.scdn.co/mp3-preview/57e975c1cc003797ed03390474ce9e345e20e031?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-09-18,"['dance pop', 'pop']",0.753,0.931,-4.922,0.0652,0.00994,0.00696,0.234,0.767,113.029,2,1,189693,76.0
1uebWA75dLHSkk7XavGMaB,La Isla Bonita,6r8k1vznHrzlEKYxL4dZEe,https://p.scdn.co/mp3-preview/42485e5c4b0cd6dd1fb57b461a3cbe4f74bfc5e9?cid=961d9cfe0e7c426da68d7932c2693fc9,1986-06-30,"['dance pop', 'pop']",0.724,0.822,-4.374,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,1,0,242733,72.0
1uebWA75dLHSkk7XavGMaB,Cherish,5OKScc0MSa9Wl8g2zrulLn,https://p.scdn.co/mp3-preview/619d3b05335795bbbe63b3ef5291379461f628b5?cid=961d9cfe0e7c426da68d7932c2693fc9,1989-03-21,"['dance pop', 'pop']",0.703,0.685,-11.581,0.033,0.323,0.000567,0.0537,0.963,131.842,2,1,303493,49.0
1uebWA75dLHSkk7XavGMaB,Don't Tell Me,23EhTCPRTlLVM6VQUyh8bH,https://p.scdn.co/mp3-preview/80d65ca88553dfb992023b35d7fa54dc27742f45?cid=961d9cfe0e7c426da68d7932c2693fc9,2000-09-19,"['dance pop', 'pop']",0.699,0.618,-7.338,0.0594,0.0502,0.000925,0.0914,0.679,99.965,7,1,280973,56.0
1uebWA75dLHSkk7XavGMaB,You'll See,0Fb8sdyNluLawg08N1zs48,https://p.scdn.co/mp3-preview/c38ff4edc6c6e31fae46f840f84461d523b1cf8a?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-11-17,"['dance pop', 'pop']",0.602,0.545,-9.972,0.0311,0.479,0.000214,0.0975,0.235,89.786,4,0,281067,54.0
1uebWA75dLHSkk7XavGMaB,Live to Tell,095MMFhB9qxPx2VsmvjnUs,https://p.scdn.co/mp3-preview/3fe769088966ffd15a1d852b5aa091596f4ff6a6?cid=961d9cfe0e7c426da68d7932c2693fc9,1986-06-30,"['dance pop', 'pop']",0.652,0.521,-6.752,0.0256,0.263,0.0011,0.107,0.235,109.943,2,0,351920,60.0
