"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1y8bnXm0fWhUUcCYr1SvC9","Tonight","spotify:artist:3VNITwohbvU5Wuy5PC6dsI","Kool & The Gang","spotify:album:72pCKPIkrfGebIUGOnkMBb","In The Heart","spotify:artist:3VNITwohbvU5Wuy5PC6dsI","Kool & The Gang","1983-11-21","https://i.scdn.co/image/ab67616d0000b27391c2388ebb79a41fe4590240","1","3","231840","https://p.scdn.co/mp3-preview/96b421d5b29f2e8cf4598a0af59106aa1ec4b344?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USIR20201034","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:7JOyY9GA3P2Evx50oetDKb","Tonight I Celebrate My Love","spotify:artist:49iKbKGqgn8OESkW5WduX0, spotify:artist:0W498bDDNlJIrYMKXdpLHA","Peabo Bryson, Roberta Flack","spotify:album:2tM4mgvIwXse9Ty1i59yVE","Born To Love","spotify:artist:49iKbKGqgn8OESkW5WduX0, spotify:artist:0W498bDDNlJIrYMKXdpLHA","Peabo Bryson, Roberta Flack","1983-07-22","https://i.scdn.co/image/ab67616d0000b27313616956edb080463ab20d38","1","1","211000","https://p.scdn.co/mp3-preview/a1c826695e29e464caebe6675ec84be3f03dd4b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USCA28300012","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:4NmRopcY1O7hWM4UfK6ymH","Tonight My Love, Tonight","spotify:artist:7ceUfdWq2t5nbatS6ollHh","Paul Anka","spotify:album:0G9JiVoIric9mCMeAGmflu","21 Golden Hits","spotify:artist:7ceUfdWq2t5nbatS6ollHh","Paul Anka","1981","https://i.scdn.co/image/ab67616d0000b2732d62935d67829e2e2c21d900","1","16","126506","https://p.scdn.co/mp3-preview/ebeef67a696ed05bc434e8599d62dfd22081f376?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USRC19901352","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:38grNTrwhKRovfJNgtN3l8","Tonight She Comes - 2017 Remaster","spotify:artist:6DCIj8jNaNpBz8e5oKFPtp","The Cars","spotify:album:7LPfdVDw4uXf9Bw5LQDESf","Heartbeat City (Expanded Edition)","spotify:artist:6DCIj8jNaNpBz8e5oKFPtp","The Cars","1984","https://i.scdn.co/image/ab67616d0000b273f607580794ed5b352884fd47","1","17","237668","https://p.scdn.co/mp3-preview/be253263866278fba687720860a21e21dcc87a2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USEE11700330","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:3D6iiz9rsoy2PvTJ0Q8OBH","Too Many Rivers","spotify:artist:4cPHsZM98sKzmV26wlwD2W","Brenda Lee","spotify:album:6MnONrtVA0THe98hL9FKQp","The Definitive Collection","spotify:artist:4cPHsZM98sKzmV26wlwD2W","Brenda Lee","2006-01-10","https://i.scdn.co/image/ab67616d0000b273a651b174fe0434e77cb41357","1","23","169266","https://p.scdn.co/mp3-preview/644a587ba5ddc76c3cb649827bd1c6025e08aa43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USMC16414478","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:5LNr78kW2P3mJvf9sqcBNI","Town Without Pity","spotify:artist:3ap1NzHNV9QA1x1V6z3gSe","Gene Pitney","spotify:album:1Odt1ZFgD8g1QTjCVOg7dQ","Super Hits","spotify:artist:3ap1NzHNV9QA1x1V6z3gSe","Gene Pitney","1972","https://i.scdn.co/image/ab67616d0000b273aaa7c01ccf9c4bc9d8817a20","1","8","174000","https://p.scdn.co/mp3-preview/8fef3eb753dc337f4545d8cc0c371bf49ea2cd40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USACU0500065","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:1s0OQOEwJiCybX4adE63Tf","Treat Me Right","spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","spotify:album:7HlWbMlmhASeeZ61ZiHpWJ","Crimes Of Passion","spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","1980-08-05","https://i.scdn.co/image/ab67616d0000b2731b83255ef342451b977987aa","1","1","205600","https://p.scdn.co/mp3-preview/9649cf40b5cd97c9f942bd4bf42f17917e9573a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USCH38400008","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:0pRc0Pl1h5lXQY44I2OLIW","Troublemaker","spotify:artist:3whuHq0yGx60atvA2RCVRW","Olly Murs","spotify:album:2ubjcxlng7Q8mmEew7iSEG","Keep Calm and Move to the Dancefloor","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2016-01-22","https://i.scdn.co/image/ab67616d0000b273ba84b54c2faee7831d99ebdf","2","10","184746","https://p.scdn.co/mp3-preview/9569ed39233720069f71c9e0503af9b2862c33d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","GBARL1300091","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:7azOuDeJGbxt5mvq3GQHXp","True Blue","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW","Madonna","spotify:album:6fmnT17jc2Sc69q3nza1eD","True Blue","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW","Madonna","1986-06-30","https://i.scdn.co/image/ab67616d0000b2735b630a55799de3a3719dec73","1","6","257466","https://p.scdn.co/mp3-preview/f60a3d25f88a32befd9d2890872165e07336886f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USWB19903353","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:7rugniMIdqEL8zZEjWEPx6","True Love Ways - 2002 Remaster","spotify:artist:6lHC2EQMEMZiEmSfFloarn","Peter And Gordon","spotify:album:3Z5OOee6EE0uTpwhmrESgY","In Touch With Peter And Gordon Plus","spotify:artist:6lHC2EQMEMZiEmSfFloarn","Peter And Gordon","1964-01-01","https://i.scdn.co/image/ab67616d0000b273ee146ece217b45305df5881f","1","15","160266","https://p.scdn.co/mp3-preview/29623caada2600f0670dd0e65dd0bdffdde31a87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","GBAYE0201818","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:31dUwU4AkUROM1j4Rt3FdN","Tryin' to Get the Feeling Again","spotify:artist:3alW3LYQS8K29z8C8NSLIX","Barry Manilow","spotify:album:4vjtUQKNvFUftabjdTONcJ","Tryin' To Get The Feeling","spotify:artist:3alW3LYQS8K29z8C8NSLIX","Barry Manilow","1975","https://i.scdn.co/image/ab67616d0000b2730ff44a187d8d229cb5f20057","1","2","231600","https://p.scdn.co/mp3-preview/1d364cd65b003ffba47899da36d38d767ffae1cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USAR17500134","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:5Fv1LNpn7ulRUB9Yr5HEaK","Trying To Hold On To My Woman","spotify:artist:6Dpx8fRtNa9CEORHIiBQTG","Lamont Dozier","spotify:album:2aBpHnqvMpuKarbHX6f9ni","The ABC's Of Soul, Vol. 2 (Classics From The ABC Records Catalog 1969-1974)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","1996-09-09","https://i.scdn.co/image/ab67616d0000b27370f9589fde6b6e22b63a6ec9","1","6","274066","https://p.scdn.co/mp3-preview/608547886e84779501ee15bc9cc6dd3962acfdc6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","USMC17349952","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:6ATrsVaZT7XjkCynxM8cTS","Turn My Swag On","spotify:artist:6GMYJwaziB4ekv1Y6wCDWS","Soulja Boy","spotify:album:2zwyBK8ea29FqWuY8IiRJu","iSouljaBoyTellem","spotify:artist:6GMYJwaziB4ekv1Y6wCDWS","Soulja Boy","2008-01-01","https://i.scdn.co/image/ab67616d0000b2736aef62bd0a60aac7df9a9e37","1","3","206333","https://p.scdn.co/mp3-preview/5526602aa65520bb69ef8e00eac1ec11e8bce4f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USUM70844276","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:4gM2BugovNf4bvXdjZODzG","Turn Off The Light","spotify:artist:2jw70GZXlAI8QzWeY2bgRc","Nelly Furtado","spotify:album:0emt7fmxNjW3lb37nTOXR0","Whoa, Nelly! (Expanded Edition)","spotify:artist:2jw70GZXlAI8QzWeY2bgRc","Nelly Furtado","2000","https://i.scdn.co/image/ab67616d0000b273709087714422d592d6591f41","1","6","276066","https://p.scdn.co/mp3-preview/e1f3d68f8de1c9ccb3ff465cd2eaea8ccd833de2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USDW10021999","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:74xxxGFo1Laa5laevXZuVI","Turn the Beat Around","spotify:artist:5IFCkqu9J6xdWeYMk5I889","Gloria Estefan","spotify:album:7yk2MYBYAaxPSRXaLmoOpv","Hold Me, Thrill Me, Kiss Me","spotify:artist:5IFCkqu9J6xdWeYMk5I889","Gloria Estefan","1994","https://i.scdn.co/image/ab67616d0000b2739a5f1ce8162f5cbf3b8d6a6a","1","7","233200","https://p.scdn.co/mp3-preview/824e06925230698feab6f5579552472f2907c802?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USSM19400324","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:1Pd1h30mgU05QkWYhgFzwt","Turn to Stone","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","spotify:album:3usnShwygMXVZB4IV5dwnU","Out of the Blue","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","1977","https://i.scdn.co/image/ab67616d0000b2738c4e95986c803791125e8991","1","1","229093","https://p.scdn.co/mp3-preview/5bce765c986fcd18fa75fc4ec30f3b4fcfef0b75?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USSM17800576","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:1iKVDnBTqmZErf96ldGrZe","Tusk","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0LfM3PGkXE6KvJEE1HkOnz","Greatest Hits","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1988-11-21","https://i.scdn.co/image/ab67616d0000b273813da91820fd194cbee5bdce","1","11","210173","https://p.scdn.co/mp3-preview/06106cdae21d5344233681f41666eb810a3e5fab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USWB19900206","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:4uKMeJbQL00gE3FmiqERGs","Twist, Twist Señora","spotify:artist:1Qw8MHpjYxm9Xf0O1ZfPiX","Gary U.S. Bonds","spotify:album:2PArRNdh00lRhySkUlJ16k","Twist Up Calypso","spotify:artist:1Qw8MHpjYxm9Xf0O1ZfPiX","Gary U.S. Bonds","2012-01-01","https://i.scdn.co/image/ab67616d0000b273a9f32235871d8277a5a4f4e8","1","7","161593","https://p.scdn.co/mp3-preview/d86ada56003fa02ee185a3596be8abfecb78674d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","DEBL61286361","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:22dRKJcBDChqqVlMtJSGtS","Two Steps Behind - Acoustic","spotify:artist:6H1RjVyNruCmrBEWRbD0VZ","Def Leppard","spotify:album:0X1muonPHLSGzU6g3dZx7M","Adrenalize (Deluxe)","spotify:artist:6H1RjVyNruCmrBEWRbD0VZ","Def Leppard","1992-03-31","https://i.scdn.co/image/ab67616d0000b2733061b8dbb3c061b853b8e799","2","9","251668","https://p.scdn.co/mp3-preview/9ad0a72239e3655f6c781380a842427573ab1979?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","GBUM70905166","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:0ahRDzkKq0KEi7FRoHb0qk","U Already Know","spotify:artist:7urq0VfqxEYEEiZUkebXT4","112","spotify:album:3gY1qUrGzKNQnorPC9Lu72","Pleasure & Pain","spotify:artist:7urq0VfqxEYEEiZUkebXT4","112","2005-01-01","https://i.scdn.co/image/ab67616d0000b273f94b958cb53c6c26351dc92f","1","4","198880","https://p.scdn.co/mp3-preview/9078d6773a390ddbb0440aae4219760b2e557f93?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USDJ20500129","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:7lpYyH89lgLuvdFKuDU7eZ","U.N.I.T.Y.","spotify:artist:5m7wCUhYhBh7A3A3YMxrbt","Queen Latifah","spotify:album:68kmuDFIwvmeUafSLLEbNk","Hip Hop & Basketball","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2020-06-05","https://i.scdn.co/image/ab67616d0000b273a7b1a927b6083ed7b538c449","1","21","252407","https://p.scdn.co/mp3-preview/af27722c7987b40f279a5a28ad4436539012cbab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USMO10200676","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:2nBY2iQvxOIXrdlJvg7ZPo","Uh Huh","spotify:artist:51d3rUlLuMh7EW09aMe7yj","B2K","spotify:album:21yoUU2rTDol51y88pMGKq","B2K","spotify:artist:51d3rUlLuMh7EW09aMe7yj","B2K","2002","https://i.scdn.co/image/ab67616d0000b273c9da2d7b9ebb085f795b739e","1","4","223293","https://p.scdn.co/mp3-preview/38c43dc4dc5fd9a373f364c9377c01dd0b69ce85?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USSM10106915","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:0MrD47wtvAu6igsy8vqUzN","Uhh Ahh","spotify:artist:6O74knDqdv3XaWtkII7Xjp","Boyz II Men","spotify:album:7JnLsJWNUf50DGZ5JhBgbO","Cooleyhighharmony - Expanded Edition","spotify:artist:6O74knDqdv3XaWtkII7Xjp","Boyz II Men","2009-01-01","https://i.scdn.co/image/ab67616d0000b2732dbec54a62a50d1f6d703576","1","4","228866","https://p.scdn.co/mp3-preview/fc8da8ce3b0ad4ec6b178fd4bfedc8bb998fd01c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USMO19190020","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:08rR0CdyUAzJy3053xCPPG","Undercover Of The Night - Remastered","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","spotify:album:7qHKiPqv019NfMrTak7U2s","Undercover","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","1983-11-07","https://i.scdn.co/image/ab67616d0000b2739ea3695e9729f36e37fc861e","1","1","272493","https://p.scdn.co/mp3-preview/54ac37cf16397d231c28f9fe9ffe365dfb4c2bac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","GBCJN8300001","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:1Fo2N5iXRi37maMboaig7O","Undo It","spotify:artist:4xFUf1FHVy696Q1JQZMTRj","Carrie Underwood","spotify:album:3iLrVuA1k7onNmZTuUQH4u","Play On","spotify:artist:4xFUf1FHVy696Q1JQZMTRj","Carrie Underwood","2009","https://i.scdn.co/image/ab67616d0000b27303668e3f13559554eca8ccc6","1","5","177253","https://p.scdn.co/mp3-preview/06af0caa6e793d3835fdea52dd07b21013f33a96?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","GBCTA0900309","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:2Iv4HSoMX2fDeXFcOJWyWX","Until It Sleeps","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:6ndH0UlQbyCOVqByMXXhdV","Load","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1996-01-01","https://i.scdn.co/image/ab67616d0000b273d691ec833eb067d9a9e4ded7","1","4","267933","https://p.scdn.co/mp3-preview/11c2a9795fdc309865c9eae8b0dd5ac38172ae73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","GBAMC9600001","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:2sHahlW8ib7C7GkuV39tKR","Up The Ladder To The Roof","spotify:artist:57bUPid8xztkieZfS7OlEV","The Supremes","spotify:album:6EIaI8vnR5OA8GJ6NorxtW","Right On","spotify:artist:57bUPid8xztkieZfS7OlEV","The Supremes","1970-04-26","https://i.scdn.co/image/ab67616d0000b273255e9a250386b6ee4c246557","1","1","191666","https://p.scdn.co/mp3-preview/9aa3599bccb7ee7f9c156cc6fcc345baca73d67a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USMO16982637","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:4gRA0i5sxx3jAhHaVjPnUN","Use Me","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","spotify:album:0sFuW4rH5mFZUjNKnckO3v","Still Bill","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","1972-05-01","https://i.scdn.co/image/ab67616d0000b27398e08f603553915a041b6937","1","4","228326","https://p.scdn.co/mp3-preview/ba61f8c345b7d1acf572007eeb79c2c697a6f9cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USSM10207818","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:5VGlqQANWDKJFl0MBG3sg2","Use Somebody","spotify:artist:2qk9voo8llSGYcZ6xrBzKx","Kings of Leon","spotify:album:5CZR6ljD0x9fTiS4mh9wMp","Only By The Night","spotify:artist:2qk9voo8llSGYcZ6xrBzKx","Kings of Leon","2008-09-23","https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8","1","4","230760","https://p.scdn.co/mp3-preview/6b0e4d00b02ff767f436c2c43f9f8b2a12b35472?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USRC10800301","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:0oc7YoWV783fGr2GbdcIrz","Vacation","spotify:artist:2mG8HHQ9S9kcbjcrb5N1FE","The Go-Go's","spotify:album:7qSxcMI3rTQaD1oTi1vel0","Vacation","spotify:artist:2mG8HHQ9S9kcbjcrb5N1FE","The Go-Go's","1982","https://i.scdn.co/image/ab67616d0000b27340b524091cbe6200de0a955d","1","1","179826","https://p.scdn.co/mp3-preview/841b7133793632f64a2b1cc9715aa83a62795d97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USAM18204326","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:3aAuIvgJGdp4wWd60riWfB","Valerie","spotify:artist:5gxynDEKwNDgxGJmJjZyte","Steve Winwood","spotify:album:6zpu2C7qPjXrhv5cyuLNZn","Talking Back To The Night","spotify:artist:5gxynDEKwNDgxGJmJjZyte","Steve Winwood","1982-08-02","https://i.scdn.co/image/ab67616d0000b273475f52997f4a82ff0740bcc9","1","1","246666","https://p.scdn.co/mp3-preview/fb7e945aae32c37c32cd602ff796d9d3f8aea8fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","GBAAN8200002","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:6hnyQ0YpiO35rutiLLHLmr","Vehicle","spotify:artist:1Csjn2SQV7R9szDhhR7Aji","The Ides Of March","spotify:album:23mdYErK9fS7hxWuFBGUob","Vehicle","spotify:artist:1Csjn2SQV7R9szDhhR7Aji","The Ides Of March","1970","https://i.scdn.co/image/ab67616d0000b273eba0e1c67438a7c21629d99c","1","1","178066","https://p.scdn.co/mp3-preview/8358c2e0ae3d9ef81b0643362278a0c1e0628be0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USWB10107711","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:1089tBrasHIE2g91xuy0QV","Victory","spotify:artist:3VNITwohbvU5Wuy5PC6dsI","Kool & The Gang","spotify:album:1msSEYG954pq60TSP3uOkJ","Forever","spotify:artist:3VNITwohbvU5Wuy5PC6dsI","Kool & The Gang","1986-11-03","https://i.scdn.co/image/ab67616d0000b273943401e40b9b101fc7bf38bd","1","1","278293","https://p.scdn.co/mp3-preview/6d6a5b609d45b20095b5f6202c93bc3b45fd9ee0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USPR38605200","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:3wiM6jj066wDeNaCnxKsRk","Wait for Me","spotify:artist:77tT1kLj6mCWtFNqiOmP9H","Daryl Hall & John Oates","spotify:album:624bn11sAySR7GN4SScDfs","X-Static (Expanded Edition)","spotify:artist:77tT1kLj6mCWtFNqiOmP9H","Daryl Hall & John Oates","1979","https://i.scdn.co/image/ab67616d0000b273f1272bef5a8111251198085d","1","2","247800","https://p.scdn.co/mp3-preview/238b643229611a4398e5aeb79c8ba9c8f62758dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USRC17908251","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:5YPyuMfaK6GjdFfRaryJak","Mariposa Traicionera","spotify:artist:7okwEbXzyT2VffBmyQBWLz, spotify:artist:6sq1yF0OZEWA4xoXVKW1L9","Maná, Alejandro Fernández","spotify:album:5AjpfcQlEOux0UIPtiYwlt","Mariposa Traicionera","spotify:artist:7okwEbXzyT2VffBmyQBWLz, spotify:artist:6sq1yF0OZEWA4xoXVKW1L9","Maná, Alejandro Fernández","2021-11-18","https://i.scdn.co/image/ab67616d0000b2737aabc7346a4806514d6dddf8","1","1","243307","https://p.scdn.co/mp3-preview/39f81bb7b638e640c47f241c4cca1cca5a199480?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","MXF152100794","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:7y94Q1XXN9bmdODgAWVIyE","Waiting On A Friend - Remastered 2009","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","spotify:album:7ybHjhO4qM0m8SE2Zlzo6Y","Pop Rock For Kids","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2022-07-18","https://i.scdn.co/image/ab67616d0000b2736c65c1877aa27b3f4f45c697","1","33","274226","https://p.scdn.co/mp3-preview/cad128cae73481a9b826ddde96229991610eaaa5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GBUM70909484","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:3XfNBuijNQFSKoK9Q33LTK","Walk a Mile in My Shoes (Rerecorded)","spotify:artist:7s2L0cftC6UBVVxADuyfwS","Joe South","spotify:album:4t3EkDII6ZU3zNSYA0V8BP","Games People Play / Walk A Mile In My Shoes","spotify:artist:7s2L0cftC6UBVVxADuyfwS","Joe South","2008-05-03","https://i.scdn.co/image/ab67616d0000b27335c6ed50b30916d1abd0e966","1","2","217746","https://p.scdn.co/mp3-preview/3fb27098a98f1624592f416453a5492c674ff419?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","USDEI8201377","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:5cAGsX0EzCqKuQr7nui6T7","Walk Away From Love","spotify:artist:3FZn8Z2B7mfaSOU8NE62KR","David Ruffin","spotify:album:2wK4WuVcanLfh083Sukykm","Who I Am","spotify:artist:3FZn8Z2B7mfaSOU8NE62KR","David Ruffin","1975-10-14","https://i.scdn.co/image/ab67616d0000b27332b4fc06f334edf74afd3c25","1","3","328920","https://p.scdn.co/mp3-preview/4b37835b5362951a229ab0509104b0c19a7fa0e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USMO17584694","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:5SZ6zX4rOrEQferfFC2MfP","Walk This Way","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:36IxIOGEBAXVozDSiVs09B","Toys In The Attic","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","1975-04-08","https://i.scdn.co/image/ab67616d0000b2739662c6535fb4bf5767e50f32","1","4","220400","","false","48","USSM19906481","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:6qUEOWqOzu1rLPUPQ1ECpx","Walk This Way (feat. Aerosmith)","spotify:artist:3CQIn7N5CuRDP8wEI7FiDA, spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Run–D.M.C., Aerosmith","spotify:album:7AFsTiojVaB2I58oZ1tMRg","Raising Hell","spotify:artist:3CQIn7N5CuRDP8wEI7FiDA","Run–D.M.C.","1986-05-15","https://i.scdn.co/image/ab67616d0000b273894ae4df775c6b47438991af","1","4","310386","https://p.scdn.co/mp3-preview/434a86dcf5206c271a08b63481b87e32a5d4b648?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USAR19900334","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:4dMzUKKdghZD9GKtZkmk91","Wanna Get To Know You","spotify:artist:6evKD5JWJON3qPBJtUEmtY, spotify:artist:3zTOe1BtyTkwNvYZOxXktX","G-Unit, Joe","spotify:album:1ExDe4fIz9qX6tkHUWjzEw","Hip Hop 2000","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2017-10-27","https://i.scdn.co/image/ab67616d0000b27324858c881eb141ea70f5b48d","1","14","266461","https://p.scdn.co/mp3-preview/970bed91248afc1074516db55787f89dfa80e36f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USIR10312428","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:4fKhRRYn7F5shZItjJkPJU","Watching The Wheels - Remastered 2010","spotify:artist:4x1nvY2FN8jxqAFA0DA02H","John Lennon","spotify:album:15q7N7Wo307mfjqR29NpjF","Double Fantasy: Stripped Down","spotify:artist:4x1nvY2FN8jxqAFA0DA02H, spotify:artist:2s4tjL6W3qrblOe0raIzwJ","John Lennon, Yoko Ono","1980-11-17","https://i.scdn.co/image/ab67616d0000b2736eac0f2b77d85a59f0cf9b3e","2","8","239933","https://p.scdn.co/mp3-preview/964c1eaccb469290b0d50b69b1cb33f3a09442db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USTO11000022","spotify:user:1139977116","2023-03-17T09:30:35Z"
"spotify:track:1HFfMOxCAT4GAwaPfCdmUs","Waves - Robin Schulz Radio Edit","spotify:artist:33W1pnW9zScZtYTnAoWnOT, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Mr. Probz, Robin Schulz","spotify:album:29RpLEpfNr1mnrnmtbO620","Waves (Robin Schulz Radio Edit)","spotify:artist:33W1pnW9zScZtYTnAoWnOT, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Mr. Probz, Robin Schulz","2014-02-07","https://i.scdn.co/image/ab67616d0000b27320062cf8da0f580e9118b487","1","1","208133","https://p.scdn.co/mp3-preview/ee5dc27ee664202e03858af02c74bfed59adf037?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","NLB8R1400002","spotify:user:1139977116","2023-03-17T09:30:35Z"
